AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E40000013,East of England,Persons,5801685.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.55,Persons,Sex,0,265245.0,To March 2026,4.59,4.57,
E40000013,East of England,Female,2923610.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.98,Female,Sex,0,146240.0,To March 2026,5.03,5.0,
E40000013,East of England,Male,2878075.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.11,Male,Sex,0,119000.0,To March 2026,4.16,4.13,
E40000013,East of England,Male,1031420.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.08,18-39,Age group,0,885.0,To March 2026,0.09,0.09,
E40000013,East of England,Female,996770.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.07,18-39,Age group,0,760.0,To March 2026,0.08,0.08,
E40000013,East of England,Persons,2028195.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.08,18-39,Age group,0,1645.0,To March 2026,0.08,0.08,
E40000013,East of England,Male,971635.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.78,40-59,Age group,0,7740.0,To March 2026,0.81,0.8,
E40000013,East of England,Female,942075.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.83,40-59,Age group,0,7995.0,To March 2026,0.87,0.85,
E40000013,East of England,Persons,1913710.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.81,40-59,Age group,0,15730.0,To March 2026,0.83,0.82,
E40000013,East of England,Male,704995.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.84,60-79,Age group,0,55700.0,To March 2026,7.96,7.9,
E40000013,East of England,Female,752050.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),8.11,60-79,Age group,0,61445.0,To March 2026,8.23,8.17,
E40000013,East of England,Persons,1457045.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),8.0,60-79,Age group,0,117145.0,To March 2026,8.08,8.04,
E40000013,East of England,Male,170025.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),31.94,80+,Age group,0,54680.0,To March 2026,32.38,32.16,
