AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E40000013,East of England,Persons,265245.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.27,Persons,Sex,0,245020.0,To March 2026,92.48,92.38,
E40000013,East of England,Female,146240.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.78,Female,Sex,0,134420.0,To March 2026,92.06,91.92,
E40000013,East of England,Male,119000.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.79,Male,Sex,0,110600.0,To March 2026,93.08,92.94,
E40000013,East of England,Male,885.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),68.77,18-39,Age group,0,635.0,To March 2026,74.63,71.83,
E40000013,East of England,Female,760.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),76.25,18-39,Age group,0,600.0,To March 2026,81.89,79.18,
E40000013,East of England,Persons,1645.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),73.09,18-39,Age group,0,1235.0,To March 2026,77.22,75.23,
E40000013,East of England,Male,7740.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),83.82,40-59,Age group,0,6550.0,To March 2026,85.42,84.64,
E40000013,East of England,Female,7995.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),86.21,40-59,Age group,0,6950.0,To March 2026,87.68,86.96,
E40000013,East of England,Persons,15730.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),85.27,40-59,Age group,0,13500.0,To March 2026,86.36,85.82,
E40000013,East of England,Male,55700.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.85,60-79,Age group,0,51835.0,To March 2026,93.27,93.06,
