AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E92000001,England,Persons,2905745.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),86.09,Persons,Sex,0,2502655.0,To March 2026,86.17,86.13,
E92000001,England,Female,1116057.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),81.63,Female,Sex,0,911833.0,To March 2026,81.77,81.7,
E92000001,England,Male,1789688.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),88.84,Male,Sex,0,1590822.0,To March 2026,88.93,88.89,
E92000001,England,Male,15716.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),51.78,18-39,Age group,0,8260.0,To March 2026,53.34,52.56,
E92000001,England,Female,11020.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),36.47,18-39,Age group,0,4118.0,To March 2026,38.27,37.37,
E92000001,England,Persons,26736.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),45.7,18-39,Age group,0,12378.0,To March 2026,46.89,46.3,
E92000001,England,Male,276833.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),85.76,40-59,Age group,0,237771.0,To March 2026,86.02,85.89,
E92000001,England,Female,128365.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),79.19,40-59,Age group,0,101936.0,To March 2026,79.63,79.41,
E92000001,England,Persons,405198.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),83.72,40-59,Age group,0,339707.0,To March 2026,83.95,83.84,
E92000001,England,Male,1033460.0,,,CVDP009CHOL,"Patients with GP recorded CVD (narrow definition), who are currently treated with lipid lowering therapy.",Cholesterol: CVD treated with LLT (CVDP009CHOL),91.9,60-79,Age group,0,950245.0,To March 2026,92.0,91.95,
