AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E92000001,England,Persons,2347966.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.88,Persons,Sex,0,2158085.0,To March 2026,91.95,91.91,
E92000001,England,Female,1310148.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.41,Female,Sex,0,1198285.0,To March 2026,91.51,91.46,
E92000001,England,Male,1037818.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.43,Male,Sex,0,959800.0,To March 2026,92.53,92.48,
E92000001,England,Male,9535.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),73.17,18-39,Age group,0,7061.0,To March 2026,74.92,74.05,
E92000001,England,Female,8194.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),77.82,18-39,Age group,0,6450.0,To March 2026,79.59,78.72,
E92000001,England,Persons,17729.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),75.58,18-39,Age group,0,13511.0,To March 2026,76.83,76.21,
E92000001,England,Male,79412.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),84.1,40-59,Age group,0,66985.0,To March 2026,84.6,84.35,
E92000001,England,Female,82296.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),86.3,40-59,Age group,0,71214.0,To March 2026,86.77,86.53,
E92000001,England,Persons,161708.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),85.29,40-59,Age group,0,138199.0,To March 2026,85.63,85.46,
E92000001,England,Male,503250.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.68,60-79,Age group,0,466795.0,To March 2026,92.83,92.76,
E92000001,England,Female,571185.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.65,60-79,Age group,0,523895.0,To March 2026,91.79,91.72,
E92000001,England,Persons,1074435.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.15,60-79,Age group,0,990690.0,To March 2026,92.26,92.21,
E92000001,England,Male,445621.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.95,80+,Age group,0,418959.0,To March 2026,94.09,94.02,
E92000001,England,Female,648473.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.95,80+,Age group,0,596726.0,To March 2026,92.09,92.02,
E92000001,England,Persons,1094094.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.79,80+,Age group,0,1015685.0,To March 2026,92.88,92.83,
E92000001,England,Persons,414357.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.1,1 - most deprived,Deprivation quintile,0,377832.0,To March 2026,91.27,91.19,
E92000001,England,Persons,456533.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.49,2,Deprivation quintile,0,418059.0,To March 2026,91.65,91.57,
E92000001,England,Persons,490557.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.16,3,Deprivation quintile,0,452451.0,To March 2026,92.31,92.23,
E92000001,England,Persons,503043.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.14,4,Deprivation quintile,0,463880.0,To March 2026,92.29,92.21,
E92000001,England,Persons,482736.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.15,5 - least deprived,Deprivation quintile,0,445185.0,To March 2026,92.3,92.22,
E92000001,England,Persons,131271.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.7,Asian,Ethnicity,0,120574.0,To March 2026,92.0,91.85,
E92000001,England,Persons,96750.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),88.1,Black,Ethnicity,0,85438.0,To March 2026,88.51,88.31,
E92000001,England,Persons,39543.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),88.3,Missing,Ethnicity,0,35042.0,To March 2026,88.93,88.62,
E92000001,England,Persons,18810.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),87.68,Mixed,Ethnicity,0,16581.0,To March 2026,88.6,88.15,
E92000001,England,Persons,64835.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),88.74,Not stated,Ethnicity,0,57694.0,To March 2026,89.22,88.99,
E92000001,England,Persons,17658.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),89.03,Other,Ethnicity,0,15802.0,To March 2026,89.93,89.49,
