AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,809070.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.65,Persons,Sex,0,38025.0,To March 2026,4.75,4.7,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,414495.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),5.01,Female,Sex,0,21060.0,To March 2026,5.15,5.08,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,394570.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.24,Male,Sex,0,16965.0,To March 2026,4.36,4.3,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,133980.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.06,18-39,Age group,0,95.0,To March 2026,0.09,0.07,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,136215.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.06,18-39,Age group,0,95.0,To March 2026,0.09,0.07,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,270195.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.06,18-39,Age group,0,195.0,To March 2026,0.08,0.07,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,127825.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.66,40-59,Age group,0,905.0,To March 2026,0.75,0.71,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,130280.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.71,40-59,Age group,0,985.0,To March 2026,0.8,0.76,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,258105.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.7,40-59,Age group,0,1890.0,To March 2026,0.77,0.73,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,106890.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.18,60-79,Age group,0,7845.0,To March 2026,7.49,7.34,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,112810.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.46,60-79,Age group,0,8585.0,To March 2026,7.77,7.61,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,219700.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.37,60-79,Age group,0,16430.0,To March 2026,7.59,7.48,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,25880.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),30.82,80+,Age group,0,8120.0,To March 2026,31.95,31.38,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,35190.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),31.88,80+,Age group,0,11390.0,To March 2026,32.85,32.36,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,61070.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),31.58,80+,Age group,0,19510.0,To March 2026,32.32,31.95,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,46395.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.26,1 - most deprived,Deprivation quintile,0,2060.0,To March 2026,4.63,4.44,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,85700.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.68,2,Deprivation quintile,0,4135.0,To March 2026,4.97,4.82,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,163885.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),5.21,3,Deprivation quintile,0,8710.0,To March 2026,5.43,5.32,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,194365.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),5.66,4,Deprivation quintile,0,11205.0,To March 2026,5.87,5.76,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,233165.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.85,5 - least deprived,Deprivation quintile,0,11500.0,To March 2026,5.02,4.93,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.12,Female,Sex - Age Standardised,0,,To March 2026,4.23,4.18,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.1,Male,Sex - Age Standardised,0,,To March 2026,4.23,4.16,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.13,Persons,Sex - Age Standardised,0,,To March 2026,4.21,4.17,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),5.22,1 - most deprived,Deprivation quintile - Age Standardised,0,,To March 2026,5.71,5.46,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.72,2,Deprivation quintile - Age Standardised,0,,To March 2026,5.04,4.88,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.27,3,Deprivation quintile - Age Standardised,0,,To March 2026,4.47,4.37,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.09,4,Deprivation quintile - Age Standardised,0,,To March 2026,4.25,4.17,Numerators and Denominators are not provided for Age Standardisation.
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),3.85,5 - least deprived,Deprivation quintile - Age Standardised,0,,To March 2026,4.0,3.93,Numerators and Denominators are not provided for Age Standardisation.
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,883210.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),3.47,Persons,Sex,0,30945.0,To March 2026,3.54,3.5,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Female,439695.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),3.84,Female,Sex,0,17135.0,To March 2026,3.95,3.9,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Male,443515.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),3.06,Male,Sex,0,13810.0,To March 2026,3.16,3.11,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Male,174065.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.08,18-39,Age group,0,160.0,To March 2026,0.11,0.09,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Female,167535.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.06,18-39,Age group,0,120.0,To March 2026,0.09,0.07,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,341600.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.07,18-39,Age group,0,285.0,To March 2026,0.09,0.08,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Male,157375.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.86,40-59,Age group,0,1430.0,To March 2026,0.96,0.91,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Female,148030.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.83,40-59,Age group,0,1300.0,To March 2026,0.93,0.88,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,305405.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),0.86,40-59,Age group,0,2730.0,To March 2026,0.93,0.89,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Male,92875.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.13,60-79,Age group,0,6775.0,To March 2026,7.46,7.29,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Female,97650.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.68,60-79,Age group,0,7665.0,To March 2026,8.02,7.85,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,190525.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),7.46,60-79,Age group,0,14435.0,To March 2026,7.7,7.58,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Male,19200.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),27.72,80+,Age group,0,5445.0,To March 2026,28.99,28.36,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Female,26480.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),29.85,80+,Age group,0,8050.0,To March 2026,30.96,30.41,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,45675.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),29.13,80+,Age group,0,13495.0,To March 2026,29.96,29.54,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,103260.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),2.95,1 - most deprived,Deprivation quintile,0,3150.0,To March 2026,3.16,3.05,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,161130.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),3.41,2,Deprivation quintile,0,5645.0,To March 2026,3.59,3.5,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,145090.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.0,3,Deprivation quintile,0,5950.0,To March 2026,4.21,4.1,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,177075.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.64,4,Deprivation quintile,0,8400.0,To March 2026,4.84,4.74,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,174105.0,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.55,5 - least deprived,Deprivation quintile,0,8100.0,To March 2026,4.75,4.65,
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Female,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.17,Female,Sex - Age Standardised,0,,To March 2026,4.3,4.23,Numerators and Denominators are not provided for Age Standardisation.
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Male,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.05,Male,Sex - Age Standardised,0,,To March 2026,4.19,4.12,Numerators and Denominators are not provided for Age Standardisation.
E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",Persons,,,,CVDP001CKD,Prevalence of GP recorded CKD (G3a to G5) ,CKD: Prevalence (CVDP001CKD),4.14,Persons,Sex - Age Standardised,0,,To March 2026,4.23,4.18,Numerators and Denominators are not provided for Age Standardisation.
