AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,38025.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.11,Persons,Sex,0,35500.0,To March 2026,93.61,93.37,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,21060.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.27,Female,Sex,0,19505.0,To March 2026,92.97,92.63,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,16965.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.92,Male,Sex,0,15995.0,To March 2026,94.62,94.28,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,95.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),52.53,18-39,Age group,0,60.0,To March 2026,70.71,62.5,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,95.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),78.0,18-39,Age group,0,85.0,To March 2026,91.0,85.57,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,195.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),67.35,18-39,Age group,0,145.0,To March 2026,79.59,74.09,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,905.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),84.58,40-59,Age group,0,785.0,To March 2026,88.88,86.85,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,985.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),84.83,40-59,Age group,0,860.0,To March 2026,88.98,87.02,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,1890.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),85.37,40-59,Age group,0,1645.0,To March 2026,88.38,86.94,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,7845.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),94.1,60-79,Age group,0,7420.0,To March 2026,95.09,94.62,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,8585.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.62,60-79,Age group,0,8000.0,To March 2026,93.68,93.16,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,16430.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.48,60-79,Age group,0,15420.0,To March 2026,94.21,93.86,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Male,8120.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),94.68,80+,Age group,0,7730.0,To March 2026,95.61,95.16,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Female,11390.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.28,80+,Age group,0,10565.0,To March 2026,93.23,92.77,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,19510.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.42,80+,Age group,0,18295.0,To March 2026,94.1,93.77,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,2060.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.57,1 - most deprived,Deprivation quintile,0,1910.0,To March 2026,93.8,92.77,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,4135.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.12,2,Deprivation quintile,0,3840.0,To March 2026,93.67,92.93,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,8710.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.1,3,Deprivation quintile,0,8155.0,To March 2026,94.13,93.63,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,11205.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),92.67,4,Deprivation quintile,0,10435.0,To March 2026,93.59,93.15,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,11500.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),93.18,5 - least deprived,Deprivation quintile,0,10770.0,To March 2026,94.06,93.64,
E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",Persons,740.0,,,CVDP006CKD,"Patients with GP recorded CKD (G3a to G5), with a record of an eGFR test in the preceding 12 months.",CKD: Monitoring with eGFR (CVDP006CKD),91.4,Asian,Ethnicity,0,690.0,To March 2026,94.89,93.39,
